"table_name","field_name","language","translation","record_id","record_sub_id","field_value"
"trips","trip_headsign","ga","Dún na ngall","3-5354_75925","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75927","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75928","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75929","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7593","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75930","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75932","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75934","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7594","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75941","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75942","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75943","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75944","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75946","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_75948","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7595","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75955","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75956","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75957","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75958","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7596","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75960","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75962","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75969","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75970","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75971","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75972","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75974","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_75976","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75983","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75984","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75985","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75986","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75988","",""
"trips","trip_headsign","ga","Leitir Ceanainn","3-5354_75990","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7603","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7604","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_76040","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_76041","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_76042","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_76043","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_76045","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_76047","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7605","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_76053","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_76055","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_76056","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_76057","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_76058","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_76060","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_76062","",""
"trips","trip_headsign","ga","Dún na ngall","3-5354_76068","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76070","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76071","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76072","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76073","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76075","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76077","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7608","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76084","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76085","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76086","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76087","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76089","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7609","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76091","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76098","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76099","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7610","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76100","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76101","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76103","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76105","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7611","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76112","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76113","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76114","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76115","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76117","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76119","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76126","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76127","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76128","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76129","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76131","",""
"trips","trip_headsign","ga","Bealach Féich","3-5354_76133","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7618","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7619","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7622","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76223","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76224","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76225","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76226","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76227","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76228","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7623","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76233","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76234","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76235","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76236","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76237","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76238","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76239","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7624","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76240","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76253","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76254","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76255","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76256","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76257","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76258","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76263","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76264","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76265","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76266","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76267","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76268","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76269","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76270","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76283","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76284","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76285","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76288","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76289","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76290","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76291","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76298","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76299","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7630","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76300","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76303","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76304","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76305","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76306","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7631","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76313","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76314","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76315","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76318","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76319","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76320","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76321","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76328","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76329","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7633","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76330","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76333","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76334","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76335","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76336","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7634","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76343","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76344","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76345","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76348","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76349","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76350","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76351","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76358","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76359","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76360","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76363","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76364","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76365","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76366","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7637","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76373","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76374","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76375","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76378","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76379","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7638","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76380","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76381","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76388","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76389","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7639","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76390","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76393","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76394","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76395","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76396","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76403","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76404","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76405","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76408","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76409","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76410","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76411","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76418","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76419","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76420","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76423","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76424","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76425","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76426","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7645","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7646","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7649","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7650","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7651","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7657","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7658","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7659","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7662","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7663","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7664","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7666","",""
"trips","trip_headsign","ga","An Ráth","3-5354_76704","",""
"trips","trip_headsign","ga","An Ráth","3-5354_76705","",""
"trips","trip_headsign","ga","An Ráth","3-5354_76706","",""
"trips","trip_headsign","ga","An Ráth","3-5354_76707","",""
"trips","trip_headsign","ga","An Ráth","3-5354_76709","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7672","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76727","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76728","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76729","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7673","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76732","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76733","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76734","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76735","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76742","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76743","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76744","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76747","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76748","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76749","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76750","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76757","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76758","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76759","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7676","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76762","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76763","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76764","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76765","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7677","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76772","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76773","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76774","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76777","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76778","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76779","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7678","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76780","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76787","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76788","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76789","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76792","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76793","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76794","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76795","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76802","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76803","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76804","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76807","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76808","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76809","",""
"trips","trip_headsign","ga","Gaillimh","3-5354_76810","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_76817","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_76818","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_76819","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_76822","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_76823","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_76824","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_76825","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_76832","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_76833","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_76834","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_76837","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_76838","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_76839","",""
"trips","trip_headsign","ga","Baile Átha Buí","3-5354_7684","",""
"trips","trip_headsign","ga","Béal an Átha","3-5354_76840","",""
