"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"3-8220DB000079","79","Phibsborough Luas","","53.361021","-6.280796","","","0","","Europe/Dublin","0","",""
"3-8220DB000080","80","Phibsborough Church","","53.360863","-6.276054","","","0","","Europe/Dublin","0","",""
"3-8220DB000081","81","Phibsborough","","53.360876","-6.271967","","","0","","Europe/Dublin","0","",""
"3-8220DB000082","82","Doyle's Corner","","53.360798","-6.271549","","","0","","Europe/Dublin","0","",""
"3-8220DB000083","83","The Mater Hospital","","53.36029","-6.26529","","","0","","Europe/Dublin","0","",""
"3-8220DB000084","84","Synnott Row","","53.360163","-6.263702","","","0","","Europe/Dublin","0","",""
"3-8220DB000085","85","Home Farm Road East","","53.373958","-6.251913","","","0","","Europe/Dublin","0","",""
"3-8220DB000086","86","Home Farm Fc","","53.37605","-6.251166","","","0","","Europe/Dublin","0","",""
"3-8220DB000087","87","Clare Road","","53.376752","-6.25488","","","0","","Europe/Dublin","0","",""
"3-8220DB000088","88","Walnut Rise","","53.377287","-6.257699","","","0","","Europe/Dublin","0","",""
"3-8220DB000090","90","Albert College Court","","53.386386","-6.265266","","","0","","Europe/Dublin","0","",""
"3-8220DB000091","91","Ballymun Road Ns","","53.388428","-6.265408","","","0","","Europe/Dublin","0","",""
"3-8220DB000092","92","Ballymun Library","","53.389837","-6.264674","","","0","","Europe/Dublin","0","",""
"3-8220DB000093","93","Gateway Avenue","","53.392302","-6.264153","","","0","","Europe/Dublin","0","",""
"3-8220DB000094","94","Civic Centre","","53.396035","-6.264377","","","0","","Europe/Dublin","0","",""
"3-8220DB000102","102","Balbutcher Lane","","53.397773","-6.26772","","","0","","Europe/Dublin","0","",""
"3-8220DB000104","104","Poppintree Parade","","53.399771","-6.276819","","","0","","Europe/Dublin","0","",""
"3-8220DB000105","105","Belclare Park","","53.402936","-6.281693","","","0","","Europe/Dublin","0","",""
"3-8220DB000107","107","Crannogue Road","","53.40238","-6.280497","","","0","","Europe/Dublin","0","",""
"3-8220DB000110","110","Ard na Meala","","53.397939","-6.2686","","","0","","Europe/Dublin","0","",""
"3-8220DB000112","112","Civic Centre","","53.396154","-6.263951","","","0","","Europe/Dublin","0","",""
"3-8220DB000113","113","Trinity Comp School","","53.392268","-6.263703","","","0","","Europe/Dublin","0","",""
"3-8220DB000114","114","Ballymun Road","","53.391333","-6.263711","","","0","","Europe/Dublin","0","",""
"3-8220DB000115","115","Ballymun Road Church","","53.387964","-6.265036","","","0","","Europe/Dublin","0","",""
"3-8220DB000116","116","Griffith Lawns","","53.377693","-6.259667","","","0","","Europe/Dublin","0","",""
"3-8220DB000117","117","Walnut Rise","","53.377366","-6.257546","","","0","","Europe/Dublin","0","",""
"3-8220DB000118","118","Clare Road","","53.376643","-6.253592","","","0","","Europe/Dublin","0","",""
"3-8220DB000119","119","Whitehall Village","","53.375191","-6.250766","","","0","","Europe/Dublin","0","",""
"3-8220DB000126","126","Nursing Home","","53.399096","-6.264087","","","0","","Europe/Dublin","0","",""
"3-8220DB000127","127","Nursing Home","","53.399108","-6.26368","","","0","","Europe/Dublin","0","",""
"3-8220DB000128","128","Glasnevin Avenue","","53.389268","-6.26569","","","0","","Europe/Dublin","0","",""
"3-8220DB000129","129","Glasnevin Drive","","53.38989","-6.271423","","","0","","Europe/Dublin","0","",""
"3-8220DB000130","130","Glasnevin Park","","53.390092","-6.274181","","","0","","Europe/Dublin","0","",""
"3-8220DB000131","131","Willow Park Road","","53.390386","-6.278349","","","0","","Europe/Dublin","0","",""
"3-8220DB000132","132","Beneavin Park","","53.390521","-6.282719","","","0","","Europe/Dublin","0","",""
"3-8220DB000134","134","Grove Road","","53.393095","-6.286074","","","0","","Europe/Dublin","0","",""
"3-8220DB000136","136","Mckee Road North","","53.39438","-6.289857","","","0","","Europe/Dublin","0","",""
"3-8220DB000137","137","Mckee Road","","53.392317","-6.292631","","","0","","Europe/Dublin","0","",""
"3-8220DB000138","138","St Canice's Bns","","53.389995","-6.291807","","","0","","Europe/Dublin","0","",""
"3-8220DB000139","139","Grove Park Road","","53.390602","-6.28646","","","0","","Europe/Dublin","0","",""
"3-8220DB000140","140","Beneavin Park","","53.390634","-6.282504","","","0","","Europe/Dublin","0","",""
"3-8220DB000141","141","Willow Park Road","","53.390445","-6.278091","","","0","","Europe/Dublin","0","",""
"3-8220DB000142","142","Glasnevin Park","","53.390198","-6.274072","","","0","","Europe/Dublin","0","",""
"3-8220DB000143","143","Willow Park Avenue","","53.389877","-6.269243","","","0","","Europe/Dublin","0","",""
"3-8220DB000146","146","Na Fianna GAA Club","","53.37504","-6.265096","","","0","","Europe/Dublin","0","",""
"3-8220DB000147","147","Tolka Bridge","","53.37248","-6.265831","","","0","","Europe/Dublin","0","",""
"3-8220DB000148","148","Mobhi Road","","53.37067","-6.268069","","","0","","Europe/Dublin","0","",""
"3-8220DB000149","149","Tolka Bridge","","53.373139","-6.265985","","","0","","Europe/Dublin","0","",""
"3-8220DB000150","150","Na Fianna GAA Club","","53.375659","-6.264995","","","0","","Europe/Dublin","0","",""
"3-8220DB000151","151","Botanic Gardens","","53.371955","-6.269294","","","0","","Europe/Dublin","0","",""
"3-8220DB000153","153","Met Éireann","","53.375689","-6.270134","","","0","","Europe/Dublin","0","",""
"3-8220DB000154","154","Cremore Avenue","","53.377259","-6.275557","","","0","","Europe/Dublin","0","",""
"3-8220DB000155","155","Old Finglas Road","","53.37792","-6.27951","","","0","","Europe/Dublin","0","",""
"3-8220DB000156","156","Northland Grove","","53.378623","-6.281665","","","0","","Europe/Dublin","0","",""
"3-8220DB000157","157","Tolka Estate","","53.380412","-6.281638","","","0","","Europe/Dublin","0","",""
"3-8220DB000158","158","Griffith Road","","53.381482","-6.283564","","","0","","Europe/Dublin","0","",""
"3-8220DB000159","159","Griffith Parade","","53.382784","-6.282835","","","0","","Europe/Dublin","0","",""
"3-8220DB000163","163","Ferndale Avenue","","53.387151","-6.279637","","","0","","Europe/Dublin","0","",""
"3-8220DB000170","170","Ferndale Avenue","","53.386966","-6.279269","","","0","","Europe/Dublin","0","",""
"3-8220DB000173","173","Glasnamana Place","","53.382122","-6.280547","","","0","","Europe/Dublin","0","",""
"3-8220DB000174","174","Tolka Estate","","53.38068","-6.280951","","","0","","Europe/Dublin","0","",""
"3-8220DB000175","175","Northland Grove","","53.378424","-6.281568","","","0","","Europe/Dublin","0","",""
"3-8220DB000176","176","Old Finglas Road","","53.378032","-6.279299","","","0","","Europe/Dublin","0","",""
"3-8220DB000177","177","Glasilawn Road","","53.380468","-6.276224","","","0","","Europe/Dublin","0","",""
"3-8220DB000178","178","Ballygall Road East","","53.38189","-6.276347","","","0","","Europe/Dublin","0","",""
"3-8220DB000179","179","Glasilawn Road","","53.380303","-6.276005","","","0","","Europe/Dublin","0","",""
"3-8220DB000180","180","Cremore Crescent","","53.37844","-6.276396","","","0","","Europe/Dublin","0","",""
"3-8220DB000181","181","Cremore Avenue","","53.37715","-6.274224","","","0","","Europe/Dublin","0","",""
"3-8220DB000182","182","Met Éireann","","53.375657","-6.269805","","","0","","Europe/Dublin","0","",""
"3-8220DB000183","183","Botanic Gardens","","53.372316","-6.268753","","","0","","Europe/Dublin","0","",""
"3-8220DB000184","184","Fairfield Road","","53.369704","-6.268979","","","0","","Europe/Dublin","0","",""
"3-8220DB000185","185","Wayfinding Centre","","53.368101","-6.270021","","","0","","Europe/Dublin","0","",""
"3-8220DB000186","186","Hart's Corner","","53.365355","-6.27159","","","0","","Europe/Dublin","0","",""
"3-8220DB000187","187","Munster Street","","53.362734","-6.272447","","","0","","Europe/Dublin","0","",""
"3-8220DB000188","188","Doyle's Corner","","53.360121","-6.272583","","","0","","Europe/Dublin","0","",""
"3-8220DB000189","189","Phibsborough Road","","53.357167","-6.273469","","","0","","Europe/Dublin","0","",""
"3-8220DB000190","190","Broadstone","","53.355126","-6.273371","","","0","","Europe/Dublin","0","",""
"3-8220DB000191","191","Western Way","","53.355018","-6.269034","","","0","","Europe/Dublin","0","",""
"3-8220DB000192","192","Mountjoy Street","","53.356397","-6.268077","","","0","","Europe/Dublin","0","",""
"3-8220DB000193","193","Clune Road","","53.391196","-6.294104","","","0","","Europe/Dublin","0","",""
"3-8220DB000194","194","Western Way","","53.355041","-6.269979","","","0","","Europe/Dublin","0","",""
"3-8220DB000195","195","Broadstone","","53.355012","-6.273571","","","0","","Europe/Dublin","0","",""
"3-8220DB000196","196","Phibsborough Road","","53.356884","-6.273751","","","0","","Europe/Dublin","0","",""
"3-8220DB000197","197","Monck Place","","53.358953","-6.273231","","","0","","Europe/Dublin","0","",""
"3-8220DB000198","198","Doyle's Corner","","53.361625","-6.272838","","","0","","Europe/Dublin","0","",""
"3-8220DB000199","199","Munster Street","","53.363622","-6.272291","","","0","","Europe/Dublin","0","",""
"3-8220DB000200","200","Prospect Way","","53.367423","-6.271596","","","0","","Europe/Dublin","0","",""
"3-8220DB000201","201","Wayfinding Centre","","53.368291","-6.270119","","","0","","Europe/Dublin","0","",""
"3-8220DB000202","202","Fairfield Road","","53.37008","-6.268904","","","0","","Europe/Dublin","0","",""
"3-8220DB000203","203","Whitehall Village","","53.376393","-6.25001","","","0","","Europe/Dublin","0","",""
"3-8220DB000204","204","Plunket College","","53.379588","-6.246662","","","0","","Europe/Dublin","0","",""
"3-8220DB000205","205","Iveragh Road","","53.381375","-6.245326","","","0","","Europe/Dublin","0","",""
"3-8220DB000206","206","Larkhill Road","","53.383546","-6.247477","","","0","","Europe/Dublin","0","",""
"3-8220DB000207","207","Larkhill Road","","53.384822","-6.249875","","","0","","Europe/Dublin","0","",""
"3-8220DB000208","208","Glendun Road","","53.386654","-6.24795","","","0","","Europe/Dublin","0","",""
"3-8220DB000209","209","Larkhill Road","","53.387271","-6.24591","","","0","","Europe/Dublin","0","",""
"3-8220DB000210","210","Crestfield Road","","53.387594","-6.248318","","","0","","Europe/Dublin","0","",""
"3-8220DB000211","211","Falcarragh Road","","53.384281","-6.24916","","","0","","Europe/Dublin","0","",""
"3-8220DB000212","212","Larkhill Road","","53.383196","-6.246258","","","0","","Europe/Dublin","0","",""
"3-8220DB000213","213","Iveragh Road","","53.38145","-6.244872","","","0","","Europe/Dublin","0","",""
"3-8220DB000214","214","Plunket College","","53.379408","-6.246655","","","0","","Europe/Dublin","0","",""
"3-8220DB000215","215","Whitehall Cross","","53.381872","-6.242449","","","0","","Europe/Dublin","0","",""
"3-8220DB000216","216","Yellow Road","","53.382331","-6.238191","","","0","","Europe/Dublin","0","",""
"3-8220DB000217","217","Grace Park Court","","53.384324","-6.236801","","","0","","Europe/Dublin","0","",""
"3-8220DB000218","218","Shantalla Road","","53.385924","-6.233788","","","0","","Europe/Dublin","0","",""
"3-8220DB000220","220","Shantalla Bridge","","53.38794","-6.244981","","","0","","Europe/Dublin","0","",""
"3-8220DB000228","228","Shanliss Road","","53.391877","-6.25972","","","0","","Europe/Dublin","0","",""
"3-8220DB000233","233","Shantalla Road","","53.385821","-6.233537","","","0","","Europe/Dublin","0","",""
"3-8220DB000234","234","Beaumont Grove","","53.384951","-6.234821","","","0","","Europe/Dublin","0","",""
"3-8220DB000235","235","Grace Park Court","","53.383297","-6.237249","","","0","","Europe/Dublin","0","",""
"3-8220DB000236","236","Yellow Road","","53.382025","-6.238159","","","0","","Europe/Dublin","0","",""
"3-8220DB000237","237","Whitehall Cross","","53.382032","-6.243525","","","0","","Europe/Dublin","0","",""
"3-8220DB000242","242","Coolgreena Road","","53.385655","-6.23201","","","0","","Europe/Dublin","0","",""
"3-8220DB000243","243","Beaumont Crescent","","53.38578","-6.22954","","","0","","Europe/Dublin","0","",""
"3-8220DB000244","244","Skelly's Lane","","53.384998","-6.223498","","","0","","Europe/Dublin","0","",""
"3-8220DB000245","245","Whitethorn Rise","","53.384472","-6.219567","","","0","","Europe/Dublin","0","",""
"3-8220DB000246","246","Artaine Castle","","53.385151","-6.216231","","","0","","Europe/Dublin","0","",""
"3-8220DB000247","247","Maryfield Drive","","53.386976","-6.214501","","","0","","Europe/Dublin","0","",""
"3-8220DB000248","248","Maryfield Drive","","53.385565","-6.21447","","","0","","Europe/Dublin","0","",""
"3-8220DB000249","249","Artaine Castle","","53.384934","-6.21615","","","0","","Europe/Dublin","0","",""
"3-8220DB000250","250","Whitethorn Rise","","53.384419","-6.220245","","","0","","Europe/Dublin","0","",""
"3-8220DB000251","251","Skelly's Lane","","53.384832","-6.22322","","","0","","Europe/Dublin","0","",""
"3-8220DB000252","252","Beaumont Crescent","","53.385568","-6.22797","","","0","","Europe/Dublin","0","",""
"3-8220DB000253","253","Beaumont Hospital","","53.389963","-6.224299","","","0","","Europe/Dublin","0","",""
"3-8220DB000254","254","Beaumont Hospital","","53.390258","-6.224212","","","0","","Europe/Dublin","0","",""
"3-8220DB000255","255","Coolgreena Road","","53.385594","-6.231532","","","0","","Europe/Dublin","0","",""
"3-8220DB000259","259","Grace Park Road","","53.374011","-6.243885","","","0","","Europe/Dublin","0","",""
"3-8220DB000260","260","Parnell Square East","","53.354294","-6.263129","","","0","","Europe/Dublin","0","",""
"3-8220DB000261","261","Parnell Square East","","53.354001","-6.262803","","","0","","Europe/Dublin","0","",""
"3-8220DB000263","263","Parnell Square East","","53.353746","-6.262505","","","0","","Europe/Dublin","0","",""
"3-8220DB000264","264","Parnell Square East","","53.353316","-6.26197","","","0","","Europe/Dublin","0","",""
"3-8220DB000265","265","Parnell Square East","","53.353122","-6.261658","","","0","","Europe/Dublin","0","",""
"3-8220DB000270","270","O'Connell Street Upper","","53.350623","-6.260424","","","0","","Europe/Dublin","0","",""
"3-8220DB000271","271","O'Connell Street Lower","","53.348596","-6.259485","","","0","","Europe/Dublin","0","",""
"3-8220DB000272","272","O'Connell Street Upper","","53.351464","-6.260781","","","0","","Europe/Dublin","0","",""
"3-8220DB000273","273","O'Connell Bridge","","53.347247","-6.258819","","","0","","Europe/Dublin","0","",""
"3-8220DB000274","274","O'Connell Street Upper","","53.350349","-6.260721","","","0","","Europe/Dublin","0","",""
"3-8220DB000276","276","River Road","","53.377402","-6.331797","","","0","","Europe/Dublin","0","",""
"3-8220DB000277","277","O'Connell Street Upper","","53.350822","-6.260506","","","0","","Europe/Dublin","0","",""
"3-8220DB000278","278","O'Connell Street Upper","","53.351561","-6.261227","","","0","","Europe/Dublin","0","",""
"3-8220DB000279","279","O'Connell Street Upper","","53.350132","-6.26061","","","0","","Europe/Dublin","0","",""
"3-8220DB000281","281","O'Connell Street Upper","","53.351343","-6.261116","","","0","","Europe/Dublin","0","",""
"3-8220DB000284","284","Rathbourne Avenue","","53.377283","-6.328389","","","0","","Europe/Dublin","0","",""
"3-8220DB000286","286","Cathal Brugha Street","","53.352171","-6.259911","","","0","","Europe/Dublin","0","",""
"3-8220DB000288","288","Irish Life","","53.349169","-6.255602","","","0","","Europe/Dublin","0","",""
"3-8220DB000289","289","Abbey Street","","53.349035","-6.256298","","","0","","Europe/Dublin","0","",""
"3-8220DB000292","292","Abbey Street Lower","","53.3492","-6.255255","","","0","","Europe/Dublin","0","",""
"3-8220DB000297","297","Eden Quay","","53.348143","-6.25677","","","0","","Europe/Dublin","0","",""
"3-8220DB000298","298","Eden Quay","","53.348222","-6.256263","","","0","","Europe/Dublin","0","",""
